"","x"
"1",0.00178579005854448
"2",0.0144369849192391
"3",0.100084203154626
"4",0.0998786692181529
"5",0.438405630589722
"6",0.462788867908991
"7",0.37621515839821
"8",0.018338970269323
"9",0.132079438135613
"10",0.921630729468058
"11",0.0535194908887484
"12",0.0615412191737665
"13",0.0340760232761283
"14",0.0549736273113278
"15",0.00113471845814633
"16",0.0228994999529005
"17",0.344245458110891
"18",0.446846681903896
"19",0.00198241787761949
"20",0.13864254984815
"21",0.0983324159739288
"22",0.297763227690994
"23",0.597352921007973
"24",0.0369219649416328
"25",0.32919838589984
"26",0.0867955533018932
"27",0.293890152630626
"28",0.193826221781629
"29",0.00168441779869492
"30",0.165257925356631
"31",0.582681369618002
"32",0.540406937382712
"33",0.0066290337127044
"34",0.0555993031413693
"35",0.198066564351536
"36",0.0140531129234565
"37",0.158287260229837
"38",0.740734236936311
"39",0.809495877658013
"40",0.00626194211613068
"41",0.000666835349409969
"42",0.393011076607217
"43",0.00998083431012496
"44",0.500582992573083
"45",0.0170497581931844
"46",0.0969917569149071
"47",0.438144462142809
"48",0.0615814055700698
"49",0.0361686841860694
"50",0.000614138383048849
"51",0.0207840497220737
"52",0.000837518331017515
"53",0.0720583689067031
"54",0.234776172510676
"55",0.00915592495059874
"56",0.350516522290617
"57",0.398096699742039
"58",0.569544291587052
